fecha_ingreso,hora_ingreso,via_ingreso,nro_registro_interno,es_anonima,situacion,origen,provincia,localidad,tema,subtema,dependencia_alta,derivacion_institucion,denunciante_nacionalidad,denunciante_provincia,denunciante_localidad,denunciante_tipo,denunciante_como_conocio_la_linea,denunciante_genero,denunciante_edad_aparente,derivacion_fecha,derivacion_judicializa,derivacion2_institucion,derivacion2_fecha,derivacion2_judicializa,derivacion3_institucion,derivacion3_fecha,derivacion3_judicializa,provincia_indec_id,derivacion_hora
2022-12-09 00:00:00-03:00,11:53,Línea 145,5535257525,No,Urgencia,Ciudadano,Buenos Aires,La Matanza,Trata,Explotación sexual,PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - ciudadano,,Varón cis,45.0,2022-12-09 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-09 00:00:00-03:00,12:53,Línea 145,6535257525,Sí,Urgencia,Ciudadano,Buenos Aires,Hilario Ascasubi,Trata,Servidumbre doméstica,PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - ciudadano,,Mujer,0.0,2022-12-09 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-10 00:00:00-03:00,00:51,Línea 145,2545257525,Sí,Urgencia,Ciudadano,Santa Fe,Santa Fe,Trata,Venta de niños y otros delitos,PNR - Línea 145,Comisarías,,Santa Fe,,Denunciante - ciudadano,,Mujer cis,0.0,2022-12-10 00:00:00-03:00,Sí,Protex,2022-12-10 00:00:00-03:00,No,,,,82.0,0.0
2022-12-10 00:00:00-03:00,16:46,Línea 145,7545257525,No,Emergencia,Ciudadano,Salta,Salta,Trata,Persona desaparecida,PNR - Línea 145,Gendarmería Nacional Argentina,Argentina,Salta,,Denunciante - institución,,Mujer cis,0.0,2022-12-10 00:00:00-03:00,Sí,Protex,2022-12-10 00:00:00-03:00,No,,,,,0.0
2022-12-11 00:00:00-03:00,14:09,Correo Institucional,5584357525,No,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Otro,PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - institución,,No sabe / no contesta,0.0,2022-12-11 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2022-12-12 00:00:00-03:00,13:15,Línea 145,8415357525,Sí,Emergencia,Ciudadano,Río Negro,Viedma,Trata,Explotación laboral,PNR - Línea 145,Gendarmería Nacional Argentina,,Río Negro,,Denunciante - institución,,Hombre,0.0,2022-12-12 00:00:00-03:00,Sí,Protex,2022-12-12 00:00:00-03:00,No,,,,62.0,0.0
2022-12-13 00:00:00-03:00,05:16,Línea 145,9435357525,No,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Posible captación,PNR - Línea 145,Protex,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer cis,40.0,2022-12-13 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2022-12-13 00:00:00-03:00,11:07,Línea 145,6535357525,No,Urgencia,Ciudadano,Chubut,Río Pico,Trata,Explotación laboral,PNR - Línea 145,Protex,Argentina,Chubut,Río Pico,Denunciante - víctima directa,,Varón cis,52.0,2022-12-13 00:00:00-03:00,Sí,,,,,,,26.0,0.0
2022-12-13 00:00:00-03:00,12:33,Línea 145,8445357525,Sí,Urgencia,Ciudadano,Chubut,Río Pico,Trata,Explotación laboral,PNR - Línea 145,Protex,Argentina,Chubut,Río Pico,Denunciante - ciudadano,,Varón cis,0.0,2022-12-13 00:00:00-03:00,Sí,,,,,,,26.0,0.0
2022-12-13 00:00:00-03:00,12:47,Línea 145,9445357525,Sí,Urgencia,Ciudadano,Mendoza,Guaymallén,Trata,Explotación sexual,PNR - Línea 145,Protex,,Mendoza,,Denunciante - ciudadano,,Hombre,0.0,2022-12-13 00:00:00-03:00,Sí,,,,,,,50.0,0.0
2022-12-14 00:00:00-03:00,09:01,Línea 145,4555357525,No,Urgencia,Ciudadano,Río Negro,Las Grutas,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Gendarmería Nacional Argentina,,Río Negro,,Denunciante - ciudadano,,Mujer,0.0,2022-12-14 00:00:00-03:00,Sí,Protex,2022-12-14 00:00:00-03:00,No,,,,62.0,0.0
2022-12-14 00:00:00-03:00,09:58,Línea 145,7555357525,No,Urgencia,Ciudadano,Entre Ríos,Colón,Trata,Explotación sexual,PNR - Línea 145,Protex,,Entre Ríos,,Denunciante - ciudadano,,Mujer,0.0,2022-12-14 00:00:00-03:00,Sí,,,,,,,30.0,0.0
2022-12-14 00:00:00-03:00,12:03,Línea 145,9465357525,No,Urgencia,Ciudadano,Buenos Aires,Villa Luzuriaga,Trata,Persona desaparecida,PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - ciudadano,,Mujer,0.0,2022-12-14 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-14 00:00:00-03:00,12:46,Línea 145,1565357525,Sí,Urgencia,Ciudadano,Córdoba,Etruria,Trata,Explotación sexual,PNR - Línea 145,Protex,,Córdoba,,Denunciante - ciudadano,,Mujer,50.0,2022-12-14 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2022-12-14 00:00:00-03:00,14:40,Línea 145,3565357525,Sí,Emergencia,Ciudadano,Córdoba,Los Cerrillos,Trata,Explotación laboral,PNR - Línea 145,Gendarmería Nacional Argentina,,Santiago del Estero,,Denunciante - ciudadano,,Hombre,0.0,2022-12-14 00:00:00-03:00,Sí,Protex,2022-12-14 00:00:00-03:00,No,,,,14.0,0.0
2022-12-14 00:00:00-03:00,18:07,Correo Institucional,7565357525,No,Urgencia,Ciudadano,Entre Ríos,General Campos,Trata,Persona desaparecida,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,0.0,2022-12-14 00:00:00-03:00,Sí,,,,,,,,0.0
2022-12-14 00:00:00-03:00,19:38,Línea 145,1575357525,No,Urgencia,Ciudadano,Entre Ríos,General Campos,Trata,Explotación sexual,PNR - Línea 145,Protex,,Chaco,General Campos,Denunciante - ciudadano,,Mujer,47.0,2022-12-14 00:00:00-03:00,Sí,,,,,,,30.0,0.0
2022-12-15 00:00:00-03:00,09:02,Línea 145,8484457525,Sí,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Explotación laboral,PNR - Línea 145,Protex,,Ciudad Autónoma de Buenos Aires,,Denunciante - víctima directa,,Hombre,0.0,2022-12-15 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-15 00:00:00-03:00,12:35,Línea 145,2584457525,No,Emergencia,Institución - Ministerio de Trabajo,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Explotación laboral,PNR - Línea 145,Gendarmería Nacional Argentina,,Jujuy,,Denunciante - ciudadano,,Hombre,2.0,2022-12-15 00:00:00-03:00,Sí,,,,,,,,0.0
2022-12-15 00:00:00-03:00,12:49,Línea 145,3584457525,No,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Posible captación,PNR - Línea 145,Protex,,,,Denunciante - víctima indirecta,,Hombre,60.0,2022-12-15 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2022-12-15 00:00:00-03:00,14:47,Línea 145,6584457525,Sí,Urgencia,Ciudadano,Mendoza,Mendoza,Trata,Explotación sexual,PNR - Línea 145,Protex,,Mendoza,,Denunciante - ciudadano,,Mujer cis,45.0,2022-12-15 00:00:00-03:00,Sí,,,,,,,50.0,0.0
2022-12-15 00:00:00-03:00,15:09,Línea 145,8494457525,Sí,Urgencia,Ciudadano,Santiago del Estero,Santiago del Estero,Trata,Posible captación,PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - ciudadano,,Hombre,0.0,2022-12-15 00:00:00-03:00,Sí,,,,,,,,0.0
2022-12-16 00:00:00-03:00,03:37,Línea 145,1594457525,Sí,Urgencia,Ciudadano,Santiago del Estero,Santiago del Estero,Trata,Posible captación,PNR - Línea 145,Protex,,Santiago del Estero,,Denunciante - ciudadano,,Mujer,0.0,2022-12-16 00:00:00-03:00,Sí,,,,,,,86.0,0.0
2022-12-16 00:00:00-03:00,11:38,Línea 145,8405457525,Sí,Urgencia,Ciudadano,Córdoba,Bell Ville,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Hombre,0.0,2022-12-16 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2022-12-16 00:00:00-03:00,12:47,Correo Institucional,1505457525,No,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - ciudadano,,Mujer cis,0.0,2022-12-16 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2022-12-16 00:00:00-03:00,13:36,Línea 145,2505457525,Sí,Emergencia,Ciudadano,Tucumán,Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Gendarmería Nacional Argentina,,Tucumán,,Denunciante - ciudadano,Por publicidad en Internet,Mujer,41.0,2022-12-16 00:00:00-03:00,Sí,Protex,2022-12-16 00:00:00-03:00,No,,,,90.0,0.0
2022-12-16 00:00:00-03:00,15:37,Línea 145,5505457525,Sí,Emergencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Explotación laboral,PNR - Línea 145,Policía Federal Argentina,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer,54.0,2022-12-16 00:00:00-03:00,Sí,Protex,2022-12-16 00:00:00-03:00,No,,,,2.0,0.0
2022-12-16 00:00:00-03:00,17:43,Correo Institucional,6505457525,Sí,Urgencia,Ciudadano,Misiones,Garupa,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,No sabe / no contesta,0.0,2022-12-16 00:00:00-03:00,Sí,,,,,,,,0.0
2022-12-16 00:00:00-03:00,20:28,Línea 145,9415457525,No,Urgencia,Ciudadano,Misiones,Garupa,Trata,Explotación sexual,PNR - Línea 145,Protex,Argentina,Chaco,,Denunciante - víctima directa,,Hombre,30.0,2022-12-16 00:00:00-03:00,Sí,,,,,,,54.0,0.0
2022-12-17 00:00:00-03:00,12:59,Línea 145,9435457525,Sí,Emergencia,Ciudadano,Buenos Aires,La Plata,Trata,Explotación sexual,PNR - Línea 145,Policía Federal Argentina,,Buenos Aires,,Denunciante - ciudadano,,Mujer,0.0,2022-12-17 00:00:00-03:00,Sí,Protex,2022-12-17 00:00:00-03:00,No,,,,6.0,0.0
2022-12-17 00:00:00-03:00,17:17,Línea 145,2545457525,Sí,Urgencia,Ciudadano,Misiones,Posadas,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Hombre,0.0,2022-12-17 00:00:00-03:00,Sí,,,,,,,54.0,0.0
2022-12-17 00:00:00-03:00,23:29,Línea 145,9455457525,No,Urgencia,Ciudadano,Buenos Aires,Bahía Blanca,Trata,Oferta laboral engañosa,PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - ciudadano,,Mujer,31.0,2022-12-17 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-18 00:00:00-03:00,12:02,Línea 145,6555457525,No,Urgencia,Ciudadano,Buenos Aires,Mar del Plata,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - ciudadano,,Hombre,50.0,2022-12-18 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-19 00:00:00-03:00,06:43,Línea 145,7575457525,No,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,Persona desaparecida,PNR - Línea 145,comisaria 28 flores,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer,40.0,2022-12-19 00:00:00-03:00,Sí,comisaria 38 flores,2022-12-19 00:00:00-03:00,No,,,,2.0,0.0
2022-12-19 00:00:00-03:00,11:47,Línea 145,2584557525,No,Emergencia,Institución - Línea 102 provincia de Santa Fe,Chaco,Fontana,Trata,Posible captación,PNR - Línea 145,Protex,,Santa Fe,,Denunciante - institución,,Mujer cis,0.0,2022-12-19 00:00:00-03:00,Sí,,,,,,,22.0,0.0
2022-12-19 00:00:00-03:00,13:49,Línea 145,4584557525,No,Emergencia,Ciudadano,Córdoba,Etruria,Trata,Explotación sexual,PNR - Línea 145,Gendarmería Nacional Argentina,,Córdoba,Etruria,Denunciante - víctima directa,,Mujer cis,25.0,2022-12-19 00:00:00-03:00,Sí,Protex,2022-12-19 00:00:00-03:00,No,,,,14.0,0.0
2022-12-19 00:00:00-03:00,14:11,Línea 145,6584557525,Sí,Urgencia,Ciudadano,Santa Fe,Las Toscas,Trata,Posible captación,PNR - Línea 145,Protex,,Santa Fe,,Denunciante - institución,,Mujer cis,0.0,2022-12-19 00:00:00-03:00,Sí,,,,,,,82.0,0.0
2022-12-20 00:00:00-03:00,00:23,Línea 145,505557525,No,Urgencia,Ciudadano,Buenos Aires,la plata,Trata,Explotación sexual,PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - ciudadano,,Mujer cis,40.0,2022-12-20 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-20 00:00:00-03:00,07:35,Línea 145,6505557525,Sí,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Protex,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,Por publicidad en Internet,Mujer cis,79.0,2022-12-20 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2022-12-20 00:00:00-03:00,16:52,Línea 145,8425557525,No,Urgencia,Ciudadano,Buenos Aires,Berisso,Trata,Posible captación,PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - ciudadano,,Mujer,0.0,2022-12-20 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-21 00:00:00-03:00,09:28,Línea 145,3525557525,No,Urgencia,Ciudadano,Buenos Aires,Bahía Blanca,Trata,Oferta laboral engañosa,PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - ciudadano,,Mujer,0.0,2022-12-21 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-21 00:00:00-03:00,09:56,Línea 145,4525557525,No,Urgencia,Ciudadano,Buenos Aires,Adrogué,Trata,Personas privadas de su libertad,PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - ciudadano,,Mujer,30.0,2022-12-21 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-21 00:00:00-03:00,10:28,Línea 145,5525557525,Sí,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,"Explotación laboral niñas, niños y adolescentes",PNR - Línea 145,Protex,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer,47.0,2022-12-21 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2022-12-21 00:00:00-03:00,10:55,Línea 145,6525557525,Sí,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - ciudadano,,Mujer,0.0,2022-12-21 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2022-12-21 00:00:00-03:00,11:01,Línea 145,7525557525,No,Urgencia,Ciudadano,Misiones,Garupá,Trata,Explotación sexual,PNR - Línea 145,Protex,Argentina,Misiones,,Denunciante - víctima directa,,Transexual,22.0,2022-12-21 00:00:00-03:00,Sí,,,,,,,54.0,0.0
2022-12-21 00:00:00-03:00,12:41,Correo Institucional,8435557525,No,Urgencia,"Institución - Ministerio de Trabajo, Empleo y Seguridad Social de la Nación Argentina",Santa Fe,Rosario,Trata,Explotación sexual,PNR - Línea 145,Protex,,Santa Fe,,Denunciante - institución,,Varón cis,40.0,2022-12-21 00:00:00-03:00,Sí,,,,,,,82.0,0.0
2022-12-21 00:00:00-03:00,13:26,Línea 145,535557525,No,Urgencia,Ciudadano,Buenos Aires,La Plata,Trata,Explotación sexual,PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - ciudadano,,Hombre,50.0,2022-12-21 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-21 00:00:00-03:00,14:04,Línea 145,1535557525,Sí,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Protex,Sin Descripcion,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Varón cis,29.0,2022-12-21 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2022-12-21 00:00:00-03:00,21:04,Línea 145,8455557525,Sí,Urgencia,Ciudadano,Buenos Aires,José C. Paz,Trata,Explotación sexual,PNR - Línea 145,Protex,,Santiago del Estero,,Denunciante - ciudadano,,Hombre,0.0,2022-12-21 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-22 00:00:00-03:00,11:32,Línea 145,8465557525,No,Emergencia,Institución - Ministerio de Trabajo de la Nación Argentina,Salta,Pichanal,Trata,Explotación laboral,PNR - Línea 145,Gendarmería Nacional Argentina,,Salta,,Denunciante - institución,,Hombre,40.0,2022-12-22 00:00:00-03:00,Sí,Protex,2022-12-22 00:00:00-03:00,No,,,,,0.0
2022-12-22 00:00:00-03:00,13:35,Telefono_institucional,565557525,Sí,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Persona desaparecida,PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - ciudadano,,Mujer,0.0,2022-12-22 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2022-12-22 00:00:00-03:00,14:35,Línea 145,2565557525,Sí,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Protex,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer cis,36.0,2022-12-22 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2022-12-22 00:00:00-03:00,17:37,Línea 145,6565557525,No,Urgencia,Ciudadano,Buenos Aires,Avellaneda,Trata,Venta de niños y otros delitos,PNR - Línea 145,Protex,Argentina,Buenos Aires,Lanús,Denunciante - ciudadano,,Mujer cis,0.0,2022-12-22 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-22 00:00:00-03:00,22:36,Línea 145,1575557525,Sí,Urgencia,Ciudadano,Salta,Salta,Trata,Posible captación,PNR - Línea 145,Protex,Argentina,Salta,,Denunciante - ciudadano,,Mujer cis,61.0,2022-12-22 00:00:00-03:00,Sí,,,,,,,,0.0
2022-12-23 00:00:00-03:00,11:38,Línea 145,5584657525,Sí,Urgencia,Ciudadano,Buenos Aires,Magdalena,Trata,Explotación sexual,PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - ciudadano,,Mujer,0.0,2022-12-23 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-23 00:00:00-03:00,14:59,Línea 145,3594657525,Sí,Emergencia,Ciudadano,Jujuy,San Salvador de Jujuy,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Gendarmería Nacional Argentina,,,,Denunciante - ciudadano,,Hombre,0.0,2022-12-23 00:00:00-03:00,Sí,Protex,2022-12-23 00:00:00-03:00,No,,,,38.0,0.0
2022-12-23 00:00:00-03:00,15:25,Línea 145,4594657525,Sí,Urgencia,Ciudadano,Buenos Aires,Pehuajó,Trata,Explotación laboral,PNR - Línea 145,Protex,,Santiago del Estero,,Denunciante - ciudadano,,Hombre,40.0,2022-12-23 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-23 00:00:00-03:00,16:31,Línea 145,5594657525,No,Urgencia,Ciudadano,Tucumán,Mustafa,Trata,Explotación sexual,PNR - Línea 145,Gendarmería Nacional Argentina,,Tucumán,,Denunciante - ciudadano,Por recomendación,Mujer,0.0,2022-12-23 00:00:00-03:00,Sí,Protex,2022-12-23 00:00:00-03:00,No,,,,90.0,0.0
2022-12-23 00:00:00-03:00,16:44,Línea 145,6594657525,Sí,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Liniers,Trata,Explotación sexual,PNR - Línea 145,Protex,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer,29.0,2022-12-23 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2022-12-23 00:00:00-03:00,16:46,Línea 145,7594657525,No,Emergencia,Ciudadano,Santa Cruz,Río Gallegos,Trata,Reducción a la servidumbre o situaciones análogas,PNR - Línea 145,Gendarmería Nacional Argentina,,Tucumán,,Denunciante - ciudadano,,Mujer cis,56.0,2022-12-23 00:00:00-03:00,Sí,,,,,,,78.0,0.0
2022-12-23 00:00:00-03:00,20:59,Línea 145,2505657525,No,Emergencia,Institución - SENAF,Buenos Aires,La Tablada,Trata,"Explotación laboral niñas, niños y adolescentes",PNR - Línea 145,Policía Federal Argentina,,Buenos Aires,,Denunciante - institución,,Mujer cis,0.0,2022-12-23 00:00:00-03:00,Sí,Protex,2022-12-23 00:00:00-03:00,No,,,,6.0,0.0
2022-12-24 00:00:00-03:00,01:01,Línea 145,4505657525,No,Emergencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Posible captación,PNR - Línea 145,Protex,,Mendoza,,Denunciante - ciudadano,,Mujer cis,0.0,2022-12-24 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2022-12-24 00:00:00-03:00,03:23,Línea 145,5505657525,No,Urgencia,Ciudadano,Tucumán,San Miguel de Tucumán,Trata,Persona desaparecida,PNR - Línea 145,Protex,,Tucumán,,Denunciante - ciudadano,,Mujer cis,0.0,2022-12-24 00:00:00-03:00,Sí,,,,,,,90.0,0.0
2022-12-24 00:00:00-03:00,10:26,Línea 145,7505657525,No,Urgencia,Ciudadano,Tucumán,Lomas de Tafi,Trata,Persona desaparecida,PNR - Línea 145,Protex,,Tucumán,,Denunciante - ciudadano,Concurrió en otra oportunidad,Mujer,50.0,2022-12-24 00:00:00-03:00,Sí,,,,,,,90.0,0.0
2022-12-24 00:00:00-03:00,15:16,Línea 145,4525657525,No,Emergencia,Ciudadano,Buenos Aires,San Francisco Solano,Trata,Explotación sexual,PNR - Línea 145,Gendarmería Nacional Argentina,,Buenos Aires,San Francisco Solano,Denunciante - ciudadano,Por publicidad en Internet,Mujer cis,46.0,2022-12-24 00:00:00-03:00,Sí,Protex,2022-12-24 00:00:00-03:00,No,,,,6.0,0.0
2022-12-24 00:00:00-03:00,17:39,Línea 145,7525657525,Sí,Urgencia,Ciudadano,Córdoba,Córdoba,Trata,Explotación sexual,PNR - Línea 145,Protex,,Córdoba,,Denunciante - ciudadano,Por publicidad en Internet,Mujer cis,52.0,2022-12-24 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2022-12-25 00:00:00-03:00,15:23,Línea 145,4555657525,No,Emergencia,Ciudadano,Buenos Aires,Bahía Blanca,Trata,Explotación laboral,PNR - Línea 145,Protex,Argentina,Buenos Aires,,Denunciante - ciudadano,,Varón cis,35.0,2022-12-25 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-26 00:00:00-03:00,00:57,Línea 145,8465657525,No,Emergencia,Ciudadano,Córdoba,Río Segundo,Trata,"Explotación laboral niñas, niños y adolescentes",PNR - Línea 145,Gendarmería Nacional Argentina,,Córdoba,,Denunciante - ciudadano,,Mujer cis,22.0,2022-12-26 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2022-12-26 00:00:00-03:00,08:35,Línea 145,565657525,Sí,Emergencia,Ciudadano,Santa Fe,Rosario,Trata,Explotación sexual,PNR - Línea 145,Gendarmería Nacional Argentina,,Santa Fe,,Denunciante - ciudadano,,Mujer cis,0.0,2022-12-26 00:00:00-03:00,Sí,Protex,2022-12-26 00:00:00-03:00,No,,,,82.0,0.0
2022-12-26 00:00:00-03:00,11:07,Línea 145,3565657525,Sí,Emergencia,Ciudadano,Mendoza,Maipú,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Gendarmería Nacional Argentina,,Mendoza,,Denunciante - ciudadano,,Hombre,45.0,2022-12-26 00:00:00-03:00,Sí,Protex,2022-12-26 00:00:00-03:00,No,,,,50.0,0.0
2022-12-26 00:00:00-03:00,14:25,Línea 145,4565657525,No,Emergencia,Ciudadano,Corrientes,Corrientes,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Gendarmería Nacional Argentina,,Corrientes,,Denunciante - ciudadano,,Mujer cis,37.0,2022-12-26 00:00:00-03:00,Sí,Protex,2022-12-26 00:00:00-03:00,No,,,,18.0,0.0
2022-12-26 00:00:00-03:00,21:19,Línea 145,8484757525,No,Urgencia,Ciudadano,Corrientes,Ituzaingó,Trata,"Material de abuso sexual contra n, n, y a",PNR - Línea 145,Protex,Argentina,Corrientes,Ituzaingó,Denunciante - ciudadano,Por recomendación,Mujer cis,0.0,2022-12-27 00:00:00-03:00,Sí,,,,,,,18.0,0.0
2022-12-26 00:00:00-03:00,22:42,Línea 145,9484757525,Sí,Urgencia,Ciudadano,Córdoba,bell ville,Trata,Explotación sexual,PNR - Línea 145,Protex,,Córdoba,,Denunciante - ciudadano,,Hombre,0.0,2022-12-26 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2022-12-26 00:00:00-03:00,23:44,Línea 145,584757525,Sí,Urgencia,Ciudadano,Córdoba,Bell Ville,Trata,"Material de abuso sexual contra n, n, y a",PNR - Línea 145,Protex,,Córdoba,,Denunciante - ciudadano,,Hombre,0.0,2022-12-27 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2022-12-27 00:00:00-03:00,08:15,Línea 145,2584757525,Sí,Urgencia,Ciudadano,Córdoba,Belle Ville,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Protex,,Córdoba,,Denunciante - ciudadano,,Hombre,0.0,2022-12-27 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2022-12-27 00:00:00-03:00,10:23,Correo Institucional,5584757525,No,Urgencia,Institución - Línea 102,Chaco,Fontana,Trata,Posible captación,PNR - Línea 145,Protex,,Santa Fe,,Denunciante - institución,,Mujer,0.0,2022-12-27 00:00:00-03:00,Sí,,,,,,,22.0,0.0
2022-12-27 00:00:00-03:00,11:09,Línea 145,6584757525,No,Urgencia,Ciudadano,Córdoba,Río Cuarto,Trata,Explotación sexual,PNR - Línea 145,Protex,Argentina,Córdoba,Granadero Baigorria,Denunciante - víctima directa,,Mujer cis,30.0,2022-12-27 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2022-12-27 00:00:00-03:00,12:19,Línea 145,8494757525,Sí,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Protex,,Ciudad Autónoma de Buenos Aires,,Denunciante - ciudadano,,Mujer,47.0,2022-12-27 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2022-12-27 00:00:00-03:00,13:33,Línea 145,2594757525,No,Urgencia,Ciudadano,Córdoba,Río Cuarto,Trata,Explotación sexual,PNR - Línea 145,Protex,Argentina,Córdoba,Granadero Baigorria,Denunciante - víctima directa,,Mujer cis,0.0,2022-12-27 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2022-12-27 00:00:00-03:00,16:22,Línea 145,7594757525,No,Urgencia,Ciudadano,Buenos Aires,La Plata,Trata,Explotación sexual,PNR - Línea 145,Protex,,Buenos Aires,,Denunciante - ciudadano,,Hombre,45.0,2022-12-27 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2022-12-27 00:00:00-03:00,18:24,Línea 145,3505757525,Sí,Urgencia,Ciudadano,Buenos Aires,Vicente López,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,,,Mujer,,2022-12-27 00:00:00-03:00,Sí,,,,,,,6.0,0.0
